Node Number	X Location (in)	Y Location (in)	Z Location (in)	Directional Deformation (in)
1778	4.2857	1.7143	-1.4301	-3.2154e-004
1779	4.2857	2.1429	-1.8051	-3.2152e-004
1780	4.2857	2.5714	-1.4301	-3.2144e-004
1781	4.2857	2.1429	-0.30506	-3.2131e-004
1782	4.7143	2.1429	-0.68006	-3.4469e-004
1783	4.2857	1.7143	-0.68006	-3.2143e-004
1784	4.2857	2.5714	-0.68006	-3.2133e-004
1785	4.7143	2.1429	6.9936e-002	-3.4458e-004
1786	4.2857	1.7143	6.9936e-002	-3.2133e-004
1787	4.2857	2.1429	0.44494	-3.212e-004
1788	4.2857	2.5714	6.9936e-002	-3.2122e-004
1789	5.1429	2.1429	-1.0551	-3.6726e-004
1790	5.5714	2.1429	-1.4301	-3.8893e-004
1791	5.1429	1.7143	-1.4301	-3.6739e-004
1792	5.1429	2.1429	-1.8051	-3.6737e-004
1793	5.1429	2.5714	-1.4301	-3.6728e-004
1794	5.1429	2.1429	-0.30506	-3.6716e-004
1795	5.5714	2.1429	-0.68006	-3.8882e-004
1796	5.1429	1.7143	-0.68006	-3.6728e-004
1797	5.1429	2.5714	-0.68006	-3.6718e-004
1798	5.5714	2.1429	6.9936e-002	-3.8872e-004
1799	5.1429	1.7143	6.9936e-002	-3.6718e-004
1800	5.1429	2.1429	0.44494	-3.6705e-004
1801	5.1429	2.5714	6.9936e-002	-3.6707e-004
1802	6.	2.1429	-1.0551	-4.0951e-004
1803	6.4286	2.1429	-1.4301	-4.2913e-004
1804	6.	1.7143	-1.4301	-4.0963e-004
1805	6.	2.1429	-1.8051	-4.0961e-004
1806	6.	2.5714	-1.4301	-4.0953e-004
1807	6.	2.1429	-0.30506	-4.094e-004
1808	6.4286	2.1429	-0.68006	-4.2902e-004
1809	6.	1.7143	-0.68006	-4.0953e-004
1810	6.	2.5714	-0.68006	-4.0942e-004
1811	6.4286	2.1429	6.9936e-002	-4.2892e-004
1812	6.	1.7143	6.9936e-002	-4.0942e-004
1813	6.	2.1429	0.44494	-4.093e-004
1814	6.	2.5714	6.9936e-002	-4.0932e-004
1815	6.8571	2.1429	-1.0551	-4.4753e-004
1816	7.2857	2.1429	-1.4301	-4.6486e-004
1817	6.8571	1.7143	-1.4301	-4.4765e-004
1818	6.8571	2.1429	-1.8051	-4.4763e-004
1819	6.8571	2.5714	-1.4301	-4.4754e-004
1820	6.8571	2.1429	-0.30506	-4.4743e-004
1821	7.2857	2.1429	-0.68006	-4.6476e-004
1822	6.8571	1.7143	-0.68006	-4.4755e-004
1823	6.8571	2.5714	-0.68006	-4.4744e-004
1824	7.2857	2.1429	6.9936e-002	-4.6466e-004
1825	6.8571	1.7143	6.9936e-002	-4.4745e-004
1826	6.8571	2.1429	0.44494	-4.4733e-004
1827	6.8571	2.5714	6.9936e-002	-4.4734e-004
1828	7.7143	2.1429	-1.0551	-4.8088e-004
1829	8.1429	2.1429	-1.4301	-4.958e-004
1830	7.7143	1.7143	-1.4301	-4.8101e-004
1831	7.7143	2.1429	-1.8051	-4.8098e-004
1832	7.7143	2.5714	-1.4301	-4.8091e-004
1833	7.7143	2.1429	-0.30506	-4.8079e-004
1834	8.1429	2.1429	-0.68006	-4.957e-004
1835	7.7143	1.7143	-0.68006	-4.8092e-004
1836	7.7143	2.5714	-0.68006	-4.8081e-004
1837	8.1429	2.1429	6.9936e-002	-4.9561e-004
1838	7.7143	1.7143	6.9936e-002	-4.8082e-004
1839	7.7143	2.1429	0.44494	-4.8069e-004
1840	7.7143	2.5714	6.9936e-002	-4.8072e-004
1841	8.5714	2.1429	-1.0551	-5.0944e-004
1842	9.	2.1429	-1.4301	-5.2198e-004
1843	8.5714	1.7143	-1.4301	-5.0949e-004
1844	8.5714	2.1429	-1.8051	-5.0954e-004
1845	8.5714	2.5714	-1.4301	-5.0939e-004
1846	8.5714	2.1429	-0.30506	-5.0934e-004
1847	9.	2.1429	-0.68006	-5.2189e-004
1848	8.5714	1.7143	-0.68006	-5.0939e-004
1849	8.5714	2.5714	-0.68006	-5.0929e-004
1850	9.	2.1429	6.9936e-002	-5.2179e-004
1851	8.5714	1.7143	6.9936e-002	-5.0929e-004
1852	8.5714	2.1429	0.44494	-5.0925e-004
1853	8.5714	2.5714	6.9936e-002	-5.092e-004
1854	9.4286	2.1429	-1.0551	-5.3341e-004
1855	9.8571	2.1429	-1.4301	-5.4432e-004
1856	9.4286	1.7143	-1.4301	-5.3337e-004
1857	9.4286	2.1429	-1.8051	-5.335e-004
1858	9.4286	2.5714	-1.4301	-5.3375e-004
1859	9.4286	2.1429	-0.30506	-5.3332e-004
1860	9.8571	2.1429	-0.68006	-5.4423e-004
1861	9.4286	1.7143	-0.68006	-5.3327e-004
1862	9.4286	2.5714	-0.68006	-5.3366e-004
1863	9.8571	2.1429	6.9936e-002	-5.4413e-004
1864	9.4286	1.7143	6.9936e-002	-5.3318e-004
1865	9.4286	2.1429	0.44494	-5.3322e-004
1866	9.4286	2.5714	6.9936e-002	-5.3357e-004
1867	10.286	2.1429	-1.0551	-5.5488e-004
1868	10.714	2.1429	-1.4301	-5.6527e-004
1869	10.286	1.7143	-1.4301	-5.5353e-004
1870	10.286	2.1429	-1.8051	-5.5497e-004
1871	10.286	2.5714	-1.4301	-5.5432e-004
1872	10.286	2.1429	-0.30506	-5.5479e-004
1873	10.714	2.1429	-0.68006	-5.6518e-004
1874	10.286	1.7143	-0.68006	-5.5344e-004
1875	10.286	2.5714	-0.68006	-5.5423e-004
1876	10.714	2.1429	6.9936e-002	-5.6509e-004
1877	10.286	1.7143	6.9936e-002	-5.5335e-004
1878	10.286	2.1429	0.44494	-5.547e-004
1879	10.286	2.5714	6.9936e-002	-5.5414e-004
1880	11.143	2.1429	-1.0551	-5.7419e-004
1881	11.571	2.1429	-1.4301	-5.9203e-004
1882	11.143	1.7143	-1.4301	-5.7046e-004
1883	11.143	2.1429	-1.8051	-5.7428e-004
1884	11.143	2.5714	-1.4301	-5.8402e-004
1885	11.143	2.1429	-0.30506	-5.7411e-004
1886	11.571	2.1429	-0.68006	-5.9194e-004
1887	11.143	1.7143	-0.68006	-5.7037e-004
1888	11.143	2.5714	-0.68006	-5.8393e-004
1889	11.571	2.1429	6.9936e-002	-5.9186e-004
1890	11.143	1.7143	6.9936e-002	-5.7028e-004
1891	11.143	2.1429	0.44494	-5.7402e-004
1892	11.143	2.5714	6.9936e-002	-5.8384e-004
1893	12.	2.1429	-1.0551	-5.8587e-004
1894	12.429	2.1429	-1.4301	-5.7604e-004
1895	12.	1.7143	-1.4301	-5.7126e-004
1896	12.	2.1429	-1.8051	-5.8596e-004
1897	12.	2.5714	-1.4301	-6.259e-004
1898	12.	2.1429	-0.30506	-5.8579e-004
1899	12.429	2.1429	-0.68006	-5.7596e-004
1900	12.	1.7143	-0.68006	-5.7117e-004
1901	12.	2.5714	-0.68006	-6.2581e-004
1902	12.429	2.1429	6.9936e-002	-5.7588e-004
1903	12.	1.7143	6.9936e-002	-5.7109e-004
1904	12.	2.1429	0.44494	-5.857e-004
1905	12.	2.5714	6.9936e-002	-6.2573e-004
1906	12.857	2.1429	-1.0551	-5.4237e-004
1907	13.286	2.1429	-1.4301	-5.1791e-004
1908	12.857	1.7143	-1.4301	-5.3863e-004
1909	12.857	2.1429	-1.8051	-5.4245e-004
1910	12.857	2.5714	-1.4301	-5.5219e-004
1911	12.857	2.1429	-0.30506	-5.4229e-004
1912	13.286	2.1429	-0.68006	-5.1783e-004
1913	12.857	1.7143	-0.68006	-5.3855e-004
1914	12.857	2.5714	-0.68006	-5.5211e-004
1915	13.286	2.1429	6.9936e-002	-5.1775e-004
1916	12.857	1.7143	6.9936e-002	-5.3847e-004
1917	12.857	2.1429	0.44494	-5.4221e-004
1918	12.857	2.5714	6.9936e-002	-5.5203e-004
1919	13.714	2.1429	-1.0551	-4.9244e-004
1920	14.143	2.1429	-1.4301	-4.6739e-004
1921	13.714	1.7143	-1.4301	-4.9109e-004
1922	13.714	2.1429	-1.8051	-4.9252e-004
1923	13.714	2.5714	-1.4301	-4.9188e-004
1924	13.714	2.1429	-0.30506	-4.9236e-004
1925	14.143	2.1429	-0.68006	-4.6731e-004
1926	13.714	1.7143	-0.68006	-4.9101e-004
1927	13.714	2.5714	-0.68006	-4.918e-004
1928	14.143	2.1429	6.9936e-002	-4.6723e-004
1929	13.714	1.7143	6.9936e-002	-4.9093e-004
1930	13.714	2.1429	0.44494	-4.9228e-004
1931	13.714	2.5714	6.9936e-002	-4.9172e-004
1932	14.571	2.1429	-1.0551	-4.4276e-004
1933	15.	2.1429	-1.4301	-4.1849e-004
1934	14.571	1.7143	-1.4301	-4.4271e-004
1935	14.571	2.1429	-1.8051	-4.4283e-004
1936	14.571	2.5714	-1.4301	-4.4309e-004
1937	14.571	2.1429	-0.30506	-4.4268e-004
1938	15.	2.1429	-0.68006	-4.1842e-004
1939	14.571	1.7143	-0.68006	-4.4263e-004
1940	14.571	2.5714	-0.68006	-4.4302e-004
1941	15.	2.1429	6.9936e-002	-4.1835e-004
1942	14.571	1.7143	6.9936e-002	-4.4256e-004
1943	14.571	2.1429	0.44494	-4.4261e-004
1944	14.571	2.5714	6.9936e-002	-4.4294e-004
1945	15.429	2.1429	-1.0551	-3.9419e-004
1946	15.857	2.1429	-1.4301	-3.6997e-004
1947	15.429	1.7143	-1.4301	-3.9423e-004
1948	15.429	2.1429	-1.8051	-3.9426e-004
1949	15.429	2.5714	-1.4301	-3.9413e-004
1950	15.429	2.1429	-0.30506	-3.9412e-004
1951	15.857	2.1429	-0.68006	-3.699e-004
1952	15.429	1.7143	-0.68006	-3.9416e-004
1953	15.429	2.5714	-0.68006	-3.9406e-004
1954	15.857	2.1429	6.9936e-002	-3.6983e-004
1955	15.429	1.7143	6.9936e-002	-3.9409e-004
1956	15.429	2.1429	0.44494	-3.9405e-004
1957	15.429	2.5714	6.9936e-002	-3.9398e-004
1958	16.286	2.1429	-1.0551	-3.4586e-004
1959	16.714	2.1429	-1.4301	-3.2212e-004
1960	16.286	1.7143	-1.4301	-3.4598e-004
1961	16.286	2.1429	-1.8051	-3.4593e-004
1962	16.286	2.5714	-1.4301	-3.4587e-004
1963	16.286	2.1429	-0.30506	-3.4579e-004
1964	16.714	2.1429	-0.68006	-3.2205e-004
1965	16.286	1.7143	-0.68006	-3.4591e-004
1966	16.286	2.5714	-0.68006	-3.458e-004
1967	16.714	2.1429	6.9936e-002	-3.2198e-004
1968	16.286	1.7143	6.9936e-002	-3.4584e-004
1969	16.286	2.1429	0.44494	-3.4572e-004
1970	16.286	2.5714	6.9936e-002	-3.4573e-004
1971	17.143	2.1429	-1.0551	-2.9877e-004
1972	17.571	2.1429	-1.4301	-2.7614e-004
1973	17.143	1.7143	-1.4301	-2.9889e-004
1974	17.143	2.1429	-1.8051	-2.9884e-004
1975	17.143	2.5714	-1.4301	-2.9876e-004
1976	17.143	2.1429	-0.30506	-2.9871e-004
1977	17.571	2.1429	-0.68006	-2.7607e-004
1978	17.143	1.7143	-0.68006	-2.9882e-004
1979	17.143	2.5714	-0.68006	-2.987e-004
1980	17.571	2.1429	6.9936e-002	-2.7601e-004
1981	17.143	1.7143	6.9936e-002	-2.9875e-004
1982	17.143	2.1429	0.44494	-2.9864e-004
1983	17.143	2.5714	6.9936e-002	-2.9863e-004
1984	18.	2.1429	-1.0551	-2.543e-004
1985	18.429	2.1429	-1.4301	-2.336e-004
1986	18.	1.7143	-1.4301	-2.5441e-004
1987	18.	2.1429	-1.8051	-2.5436e-004
1988	18.	2.5714	-1.4301	-2.543e-004
1989	18.	2.1429	-0.30506	-2.5423e-004
1990	18.429	2.1429	-0.68006	-2.3354e-004
1991	18.	1.7143	-0.68006	-2.5434e-004
1992	18.	2.5714	-0.68006	-2.5423e-004
1993	18.429	2.1429	6.9936e-002	-2.3348e-004
1994	18.	1.7143	6.9936e-002	-2.5428e-004
1995	18.	2.1429	0.44494	-2.5417e-004
1996	18.	2.5714	6.9936e-002	-2.5417e-004
1997	18.857	2.1429	-1.0551	-2.1416e-004
1998	19.286	2.1429	-1.4301	-1.9635e-004
1999	18.857	1.7143	-1.4301	-2.1426e-004
2000	18.857	2.1429	-1.8051	-2.1422e-004
2001	18.857	2.5714	-1.4301	-2.1416e-004
2002	18.857	2.1429	-0.30506	-2.141e-004
2003	19.286	2.1429	-0.68006	-1.9629e-004
2004	18.857	1.7143	-0.68006	-2.142e-004
2005	18.857	2.5714	-0.68006	-2.141e-004
2006	19.286	2.1429	6.9936e-002	-1.9624e-004
2007	18.857	1.7143	6.9936e-002	-2.1414e-004
2008	18.857	2.1429	0.44494	-2.1404e-004
2009	18.857	2.5714	6.9936e-002	-2.1404e-004
2010	19.714	2.1429	-1.0551	-1.8033e-004
2011	20.143	2.1429	-1.4301	-1.6648e-004
2012	19.714	1.7143	-1.4301	-1.8039e-004
2013	19.714	2.1429	-1.8051	-1.8038e-004
2014	19.714	2.5714	-1.4301	-1.8034e-004
2015	19.714	2.1429	-0.30506	-1.8027e-004
2016	20.143	2.1429	-0.68006	-1.6642e-004
2017	19.714	1.7143	-0.68006	-1.8033e-004
2018	19.714	2.5714	-0.68006	-1.8028e-004
2019	20.143	2.1429	6.9936e-002	-1.6636e-004
2020	19.714	1.7143	6.9936e-002	-1.8027e-004
2021	19.714	2.1429	0.44494	-1.8021e-004
2022	19.714	2.5714	6.9936e-002	-1.8022e-004
2023	20.571	2.1429	-1.0551	-1.5501e-004
2024	21.	2.1429	-1.4301	-1.4636e-004
2025	20.571	1.7143	-1.4301	-1.5498e-004
2026	20.571	2.1429	-1.8051	-1.5506e-004
2027	20.571	2.5714	-1.4301	-1.5505e-004
2028	20.571	2.1429	-0.30506	-1.5495e-004
2029	21.	2.1429	-0.68006	-1.463e-004
2030	20.571	1.7143	-0.68006	-1.5493e-004
2031	20.571	2.5714	-0.68006	-1.55e-004
2032	21.	2.1429	6.9936e-002	-1.4625e-004
2033	20.571	1.7143	6.9936e-002	-1.5487e-004
2034	20.571	2.1429	0.44494	-1.549e-004
2035	20.571	2.5714	6.9936e-002	-1.5494e-004
2036	21.429	2.1429	-1.0551	-1.4077e-004
2037	21.857	2.1429	-1.4301	-1.3873e-004
2038	21.429	1.7143	-1.4301	-1.4056e-004
2039	21.429	2.1429	-1.8051	-1.4083e-004
2040	21.429	2.5714	-1.4301	-1.4089e-004
2041	21.429	2.1429	-0.30506	-1.4072e-004
2042	21.857	2.1429	-0.68006	-1.3868e-004
2043	21.429	1.7143	-0.68006	-1.4051e-004
2044	21.429	2.5714	-0.68006	-1.4083e-004
2045	21.857	2.1429	6.9936e-002	-1.3862e-004
2046	21.429	1.7143	6.9936e-002	-1.4046e-004
2047	21.429	2.1429	0.44494	-1.4067e-004
2048	21.429	2.5714	6.9936e-002	-1.4078e-004
2049	22.286	2.1429	-1.0551	-1.4049e-004
2050	22.714	2.1429	-1.4301	-1.4655e-004
2051	22.286	1.7143	-1.4301	-1.4002e-004
2052	22.286	2.1429	-1.8051	-1.4054e-004
2053	22.286	2.5714	-1.4301	-1.4071e-004
2054	22.286	2.1429	-0.30506	-1.4044e-004
2055	22.714	2.1429	-0.68006	-1.465e-004
2056	22.286	1.7143	-0.68006	-1.3997e-004
2057	22.286	2.5714	-0.68006	-1.4066e-004
2058	22.714	2.1429	6.9936e-002	-1.4645e-004
2059	22.286	1.7143	6.9936e-002	-1.3992e-004
2060	22.286	2.1429	0.44494	-1.4039e-004
2061	22.286	2.5714	6.9936e-002	-1.4061e-004
2062	23.143	2.1429	-1.0551	-1.571e-004
2063	23.571	2.1429	-1.4301	-1.7257e-004
2064	23.143	1.7143	-1.4301	-1.5637e-004
2065	23.143	2.1429	-1.8051	-1.5715e-004
2066	23.143	2.5714	-1.4301	-1.5743e-004
2067	23.143	2.1429	-0.30506	-1.5705e-004
2068	23.571	2.1429	-0.68006	-1.7252e-004
2069	23.143	1.7143	-0.68006	-1.5632e-004
2070	23.143	2.5714	-0.68006	-1.5738e-004
2071	23.571	2.1429	6.9936e-002	-1.7247e-004
2072	23.143	1.7143	6.9936e-002	-1.5628e-004
2073	23.143	2.1429	0.44494	-1.57e-004
2074	23.143	2.5714	6.9936e-002	-1.5733e-004
2075	24.	2.1429	-1.0551	-1.93e-004
2076	24.429	2.1429	-1.4301	-2.1863e-004
2077	24.	1.7143	-1.4301	-1.9215e-004
2078	24.	2.1429	-1.8051	-1.9304e-004
2079	24.	2.5714	-1.4301	-1.9337e-004
2080	24.	2.1429	-0.30506	-1.9295e-004
2081	24.429	2.1429	-0.68006	-2.1858e-004
2082	24.	1.7143	-0.68006	-1.9211e-004
2083	24.	2.5714	-0.68006	-1.9332e-004
2084	24.429	2.1429	6.9936e-002	-2.1854e-004
2085	24.	1.7143	6.9936e-002	-1.9206e-004
2086	24.	2.1429	0.44494	-1.929e-004
2087	24.	2.5714	6.9936e-002	-1.9328e-004
2088	24.857	2.1429	-1.0551	-2.4929e-004
2089	25.286	2.1429	-1.4301	-2.8502e-004
2090	24.857	1.7143	-1.4301	-2.4856e-004
2091	24.857	2.1429	-1.8051	-2.4934e-004
2092	24.857	2.5714	-1.4301	-2.4962e-004
2093	24.857	2.1429	-0.30506	-2.4925e-004
2094	25.286	2.1429	-0.68006	-2.8498e-004
2095	24.857	1.7143	-0.68006	-2.4852e-004
2096	24.857	2.5714	-0.68006	-2.4958e-004
2097	25.286	2.1429	6.9936e-002	-2.8493e-004
2098	24.857	1.7143	6.9936e-002	-2.4847e-004
2099	24.857	2.1429	0.44494	-2.492e-004
2100	24.857	2.5714	6.9936e-002	-2.4953e-004
2101	25.714	2.1429	-1.0551	-3.2548e-004
2102	26.143	2.1429	-1.4301	-3.7052e-004
2103	25.714	1.7143	-1.4301	-3.2501e-004
2104	25.714	2.1429	-1.8051	-3.2552e-004
2105	25.714	2.5714	-1.4301	-3.257e-004
2106	25.714	2.1429	-0.30506	-3.2544e-004
2107	26.143	2.1429	-0.68006	-3.7048e-004
2108	25.714	1.7143	-0.68006	-3.2496e-004
2109	25.714	2.5714	-0.68006	-3.2566e-004
2110	26.143	2.1429	6.9936e-002	-3.7044e-004
2111	25.714	1.7143	6.9936e-002	-3.2492e-004
2112	25.714	2.1429	0.44494	-3.2539e-004
2113	25.714	2.5714	6.9936e-002	-3.2561e-004
2114	26.571	2.1429	-1.0551	-4.1976e-004
2115	27.	2.1429	-1.4301	-4.7297e-004
2116	26.571	1.7143	-1.4301	-4.1954e-004
2117	26.571	2.1429	-1.8051	-4.198e-004
2118	26.571	2.5714	-1.4301	-4.1987e-004
2119	26.571	2.1429	-0.30506	-4.1971e-004
2120	27.	2.1429	-0.68006	-4.7293e-004
2121	26.571	1.7143	-0.68006	-4.195e-004
2122	26.571	2.5714	-0.68006	-4.1982e-004
2123	27.	2.1429	6.9936e-002	-4.7288e-004
2124	26.571	1.7143	6.9936e-002	-4.1946e-004
2125	26.571	2.1429	0.44494	-4.1967e-004
2126	26.571	2.5714	6.9936e-002	-4.1978e-004
2127	27.429	2.1429	-1.0551	-5.2978e-004
2128	27.857	2.1429	-1.4301	-5.8999e-004
2129	27.429	1.7143	-1.4301	-5.2975e-004
2130	27.429	2.1429	-1.8051	-5.2982e-004
2131	27.429	2.5714	-1.4301	-5.2982e-004
2132	27.429	2.1429	-0.30506	-5.2974e-004
2133	27.857	2.1429	-0.68006	-5.8995e-004
2134	27.429	1.7143	-0.68006	-5.297e-004
2135	27.429	2.5714	-0.68006	-5.2978e-004
2136	27.857	2.1429	6.9936e-002	-5.899e-004
2137	27.429	1.7143	6.9936e-002	-5.2966e-004
2138	27.429	2.1429	0.44494	-5.297e-004
2139	27.429	2.5714	6.9936e-002	-5.2973e-004
2140	28.286	2.1429	-1.0551	-6.5326e-004
2141	28.714	2.1429	-1.4301	-7.1943e-004
2142	28.286	1.7143	-1.4301	-6.5332e-004
2143	28.286	2.1429	-1.8051	-6.533e-004
2144	28.286	2.5714	-1.4301	-6.5326e-004
2145	28.286	2.1429	-0.30506	-6.5322e-004
2146	28.714	2.1429	-0.68006	-7.1939e-004
2147	28.286	1.7143	-0.68006	-6.5328e-004
2148	28.286	2.5714	-0.68006	-6.5322e-004
2149	28.714	2.1429	6.9936e-002	-7.1935e-004
2150	28.286	1.7143	6.9936e-002	-6.5324e-004
2151	28.286	2.1429	0.44494	-6.5318e-004
2152	28.286	2.5714	6.9936e-002	-6.5318e-004
2153	29.143	2.1429	-1.0551	-7.8821e-004
2154	29.571	2.1429	-1.4301	-8.5947e-004
2155	29.143	1.7143	-1.4301	-7.8832e-004
2156	29.143	2.1429	-1.8051	-7.8825e-004
2157	29.143	2.5714	-1.4301	-7.8819e-004
2158	29.143	2.1429	-0.30506	-7.8817e-004
2159	29.571	2.1429	-0.68006	-8.5943e-004
2160	29.143	1.7143	-0.68006	-7.8827e-004
2161	29.143	2.5714	-0.68006	-7.8815e-004
2162	29.571	2.1429	6.9936e-002	-8.5939e-004
2163	29.143	1.7143	6.9936e-002	-7.8823e-004
2164	29.143	2.1429	0.44494	-7.8813e-004
2165	29.143	2.5714	6.9936e-002	-7.8811e-004
2166	30.	2.1429	-1.0551	-9.3296e-004
2167	30.429	2.1429	-1.4301	-1.0086e-003
2168	30.	1.7143	-1.4301	-9.331e-004
2169	30.	2.1429	-1.8051	-9.33e-004
2170	30.	2.5714	-1.4301	-9.3293e-004
2171	30.	2.1429	-0.30506	-9.3291e-004
2172	30.429	2.1429	-0.68006	-1.0085e-003
2173	30.	1.7143	-0.68006	-9.3306e-004
2174	30.	2.5714	-0.68006	-9.3289e-004
2175	30.429	2.1429	6.9936e-002	-1.0085e-003
2176	30.	1.7143	6.9936e-002	-9.3301e-004
2177	30.	2.1429	0.44494	-9.3287e-004
2178	30.	2.5714	6.9936e-002	-9.3284e-004
2179	30.857	2.1429	-1.0551	-1.0861e-003
2180	31.286	2.1429	-1.4301	-1.1654e-003
2181	30.857	1.7143	-1.4301	-1.0863e-003
2182	30.857	2.1429	-1.8051	-1.0861e-003
2183	30.857	2.5714	-1.4301	-1.086e-003
2184	30.857	2.1429	-0.30506	-1.086e-003
2185	31.286	2.1429	-0.68006	-1.1654e-003
2186	30.857	1.7143	-0.68006	-1.0862e-003
2187	30.857	2.5714	-0.68006	-1.086e-003
2188	31.286	2.1429	6.9936e-002	-1.1653e-003
2189	30.857	1.7143	6.9936e-002	-1.0862e-003
2190	30.857	2.1429	0.44494	-1.086e-003
2191	30.857	2.5714	6.9936e-002	-1.0859e-003
2192	31.714	2.1429	-1.0551	-1.2464e-003
2193	32.143	2.1429	-1.4301	-1.329e-003
2194	31.714	1.7143	-1.4301	-1.2467e-003
2195	31.714	2.1429	-1.8051	-1.2464e-003
2196	31.714	2.5714	-1.4301	-1.2463e-003
2197	31.714	2.1429	-0.30506	-1.2463e-003
2198	32.143	2.1429	-0.68006	-1.329e-003
2199	31.714	1.7143	-0.68006	-1.2466e-003
2200	31.714	2.5714	-0.68006	-1.2463e-003
2201	32.143	2.1429	6.9936e-002	-1.3289e-003
2202	31.714	1.7143	6.9936e-002	-1.2466e-003
2203	31.714	2.1429	0.44494	-1.2463e-003
2204	31.714	2.5714	6.9936e-002	-1.2462e-003
2205	32.571	2.1429	-1.0551	-1.4131e-003
2206	33.	2.1429	-1.4301	-1.4987e-003
2207	32.571	1.7143	-1.4301	-1.4135e-003
2208	32.571	2.1429	-1.8051	-1.4132e-003
2209	32.571	2.5714	-1.4301	-1.4129e-003
2210	32.571	2.1429	-0.30506	-1.4131e-003
2211	33.	2.1429	-0.68006	-1.4987e-003
2212	32.571	1.7143	-0.68006	-1.4135e-003
2213	32.571	2.5714	-0.68006	-1.4129e-003
2214	33.	2.1429	6.9936e-002	-1.4986e-003
2215	32.571	1.7143	6.9936e-002	-1.4134e-003
2216	32.571	2.1429	0.44494	-1.413e-003
2217	32.571	2.5714	6.9936e-002	-1.4128e-003
2218	33.429	2.1429	-1.0551	-1.586e-003
2219	33.857	2.1429	-1.4301	-1.6759e-003
2220	33.429	1.7143	-1.4301	-1.5868e-003
2221	33.429	2.1429	-1.8051	-1.5861e-003
2222	33.429	2.5714	-1.4301	-1.5859e-003
2223	33.429	2.1429	-0.30506	-1.586e-003
2224	33.857	2.1429	-0.68006	-1.6758e-003
2225	33.429	1.7143	-0.68006	-1.5867e-003
2226	33.429	2.5714	-0.68006	-1.5858e-003
2227	33.857	2.1429	6.9936e-002	-1.6758e-003
2228	33.429	1.7143	6.9936e-002	-1.5867e-003
2229	33.429	2.1429	0.44494	-1.5859e-003
2230	33.429	2.5714	6.9936e-002	-1.5858e-003
2231	34.286	2.1429	-1.0551	-1.7682e-003
2232	34.714	2.1429	-1.4301	-1.8633e-003
2233	34.286	1.7143	-1.4301	-1.7683e-003
2234	34.286	2.1429	-1.8051	-1.7683e-003
2235	34.286	2.5714	-1.4301	-1.7674e-003
2236	34.286	2.1429	-0.30506	-1.7682e-003
2237	34.714	2.1429	-0.68006	-1.8632e-003
2238	34.286	1.7143	-0.68006	-1.7683e-003
2239	34.286	2.5714	-0.68006	-1.7674e-003
2240	34.714	2.1429	6.9936e-002	-1.8632e-003
2241	34.286	1.7143	6.9936e-002	-1.7682e-003
2242	34.286	2.1429	0.44494	-1.7682e-003
2243	34.286	2.5714	6.9936e-002	-1.7673e-003
2244	35.143	2.1429	-1.0551	-1.963e-003
2245	35.143	1.7143	-1.4301	-1.962e-003
2246	35.143	2.1429	-1.8051	-1.9631e-003
2247	35.143	2.5714	-1.4301	-1.9693e-003
2248	35.571	2.1429	-1.4301	-2.0873e-003
2249	35.143	2.1429	-0.30506	-1.963e-003
2250	35.143	1.7143	-0.68006	-1.962e-003
2251	35.143	2.5714	-0.68006	-1.9693e-003
2252	35.571	2.1429	-0.68006	-2.0873e-003
2253	35.143	1.7143	6.9936e-002	-1.9619e-003
2254	35.143	2.1429	0.44494	-1.9629e-003
2255	35.143	2.5714	6.9936e-002	-1.9693e-003
2256	35.571	2.1429	6.9936e-002	-2.0872e-003
2257	0.85714	1.2857	-1.0551	-1.2083e-004
2258	1.2857	1.2857	-1.4301	-1.457e-004
2259	0.85714	0.85714	-1.4301	-1.1971e-004
2260	0.85714	1.2857	-1.8051	-1.2094e-004
2261	0.42857	1.2857	-1.4301	-9.6847e-005
2262	0.85714	1.2857	-0.30506	-1.2072e-004
2263	1.2857	1.2857	-0.68006	-1.4559e-004
2264	0.85714	0.85714	-0.68006	-1.196e-004
2265	0.42857	1.2857	-0.68006	-9.6733e-005
2266	1.2857	1.2857	6.9936e-002	-1.4548e-004
2267	0.85714	0.85714	6.9936e-002	-1.1948e-004
2268	0.85714	1.2857	0.44494	-1.2061e-004
2269	0.42857	1.2857	6.9936e-002	-9.6625e-005
2270	1.7143	1.2857	-1.0551	-1.7098e-004
2271	2.1429	1.2857	-1.4301	-1.9663e-004
2272	1.7143	0.85714	-1.4301	-1.7041e-004
2273	1.7143	1.2857	-1.8051	-1.7109e-004
2274	1.7143	1.2857	-0.30506	-1.7087e-004
2275	2.1429	1.2857	-0.68006	-1.9652e-004
2276	1.7143	0.85714	-0.68006	-1.7029e-004
2277	2.1429	1.2857	6.9936e-002	-1.9641e-004
2278	1.7143	0.85714	6.9936e-002	-1.7019e-004
2279	1.7143	1.2857	0.44494	-1.7076e-004
2280	2.5714	1.2857	-1.0551	-2.2223e-004
2281	3.	1.2857	-1.4301	-2.4777e-004
2282	2.5714	0.85714	-1.4301	-2.2213e-004
2283	2.5714	1.2857	-1.8051	-2.2234e-004
2284	2.5714	1.2857	-0.30506	-2.2212e-004
2285	3.	1.2857	-0.68006	-2.4766e-004
2286	2.5714	0.85714	-0.68006	-2.2202e-004
2287	3.	1.2857	6.9936e-002	-2.4755e-004
